y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
1.971665263175964355e+00,-5.161610990762710571e-02,1.908228754997253418e+00,-3.291206359863281250e-01,-6.343650817871093750e-02,2.067157179117202759e-01,-1.758608460426330566e+00,-1.390907764434814453e-01,1.849994421005249023e+00
1.971665263175964355e+00,-2.763010375201702118e-02,1.888241767883300781e+00,-3.046865463256835938e-01,-8.342349529266357422e-02,2.101282775402069092e-01,-1.759155035018920898e+00,-1.380958557128906250e-01,1.849994421005249023e+00
1.971665263175964355e+00,-1.479039527475833893e-02,1.870420455932617188e+00,-2.613906860351562500e-01,-1.012448072433471680e-01,2.119953930377960205e-01,-1.759735941886901855e+00,-1.365593373775482178e-01,1.849994421005249023e+00
1.971665263175964355e+00,-7.917298935353755951e-03,1.855666160583496094e+00,-2.078969478607177734e-01,-1.159991025924682617e-01,2.130273729562759399e-01,-1.760306477546691895e+00,-1.346668601036071777e-01,1.849994421005249023e+00
1.971665263175964355e+00,-4.238130059093236923e-03,1.844383120536804199e+00,-1.513929367065429688e-01,-1.272821426391601562e-01,2.136072218418121338e-01,-1.760836243629455566e+00,-1.326554715633392334e-01,1.849994421005249023e+00
1.971665263175964355e+00,-2.268671058118343353e-03,1.836578249931335449e+00,-9.738731384277343750e-02,-1.350870132446289062e-01,2.139414697885513306e-01,-1.761311292648315430e+00,-1.307480186223983765e-01,1.849994421005249023e+00
1.971665263175964355e+00,-1.214419608004391193e-03,1.831967353820800781e+00,-4.970216751098632812e-02,-1.396979093551635742e-01,2.141414433717727661e-01,-1.761730909347534180e+00,-1.291110217571258545e-01,1.849994421005249023e+00
1.971665263175964355e+00,-6.500788149423897266e-04,1.830076694488525391e+00,-1.060795783996582031e-02,-1.415885686874389648e-01,2.142673432826995850e-01,-1.762103676795959473e+00,-1.278384327888488770e-01,1.849994421005249023e+00
1.971665263175964355e+00,-3.479871957097202539e-04,1.830333352088928223e+00,1.894855499267578125e-02,-1.413319110870361328e-01,2.143521606922149658e-01,-1.762442111968994141e+00,-1.269559860229492188e-01,1.849994421005249023e+00
1.971665263175964355e+00,-1.862775534391403198e-04,1.832139611244201660e+00,2.336811175116800000e+13,1.971665263175964355e+00,-9.971437975764274597e-05,1.834929347038269043e+00,5.061173439025878906e-02,-1.367359161376953125e-01
1.971665263175964355e+00,-5.337710899766534567e-05,1.838206410408020020e+00,5.491948127746582031e-02,-1.334588527679443359e-01,2.145071327686309814e-01,-1.763373851776123047e+00,-1.262437105178833008e-01,1.849994421005249023e+00
1.971665263175964355e+00,-2.857276740542147309e-05,1.841567397117614746e+00,5.357551574707031250e-02,-1.300978660583496094e-01,2.145475745201110840e-01,-1.763685464859008789e+00,-1.264238804578781128e-01,1.849994421005249023e+00
1.971665263175964355e+00,-1.529500332253519446e-05,1.844710230827331543e+00,4.820871353149414062e-02,-1.269550323486328125e-01,2.145871520042419434e-01,-1.764005422592163086e+00,-1.266999691724777222e-01,1.849994421005249023e+00
1.971665263175964355e+00,-8.187415915017481893e-06,1.847432136535644531e+00,4.034519195556640625e-02,-1.242331266403198242e-01,2.146269828081130981e-01,-1.764335274696350098e+00,-1.270194351673126221e-01,1.849994421005249023e+00
1.971665263175964355e+00,-4.382724000606685877e-06,1.849619507789611816e+00,3.130912780761718750e-02,1.950377497023479808e+19,9.074097465647288378e+29,-2.379524435328589561e+32,-1.657588455069314509e-24,-8.336956855808423336e-17
1.971665263175964355e+00,-1.255852566828252748e-06,1.852294683456420898e+00,1.370811462402343750e-02,-1.193705797195434570e-01,2.147518843412399292e-01,-1.765382766723632812e+00,-1.278991401195526123e-01,1.849994421005249023e+00
1.971665263175964355e+00,-6.722578973494819365e-07,1.852862358093261719e+00,6.452560424804687500e-03,-1.188029050827026367e-01,2.147955149412155151e-01,-1.765747904777526855e+00,-1.281056255102157593e-01,1.849994421005249023e+00
1.971665263175964355e+00,-3.598596549636567943e-07,1.853021860122680664e+00,6.809234619140625000e-04,-1.186434030532836914e-01,1.840226799249649048e-01,-1.766116499900817871e+00,-1.282583475112915039e-01,1.867447257041931152e+00
1.971665263175964355e+00,-1.926328820900380379e-07,1.853633642196655273e+00,1.951289176940917969e-02,-1.180316209793090820e-01,1.840611100196838379e-01,-1.766481041908264160e+00,-1.283587217330932617e-01,1.867447257041931152e+00
1.971665263175964355e+00,-1.031163847642346809e-07,1.855213046073913574e+00,3.174090385437011719e-02,-1.164522171020507812e-01,2.149292230606079102e-01,-1.766836762428283691e+00,-1.284122914075851440e-01,1.849994421005249023e+00
1.971665263175964355e+00,-5.519820334143332730e-08,1.856605172157287598e+00,1.508235931396484375e-02,-1.150600910186767578e-01,2.149725109338760376e-01,1.950377497023479808e+19,-7.390361600000000000e+09,-1.273110257216103491e-07
1.971665263175964355e+00,-1.581683051199433976e-08,1.856782197952270508e+00,-8.135795593261718750e-03,-1.148830652236938477e-01,2.150568813085556030e-01,-1.767874836921691895e+00,-1.283824294805526733e-01,1.849994421005249023e+00
1.971665263175964355e+00,-8.466749967794839904e-09,1.855999708175659180e+00,-1.459145545959472656e-02,-1.156655550003051758e-01,2.150988131761550903e-01,-1.768221378326416016e+00,-1.283376812934875488e-01,1.849994421005249023e+00
1.971665263175964355e+00,-4.532251463018610593e-09,1.854910612106323242e+00,-1.802706718444824219e-02,-1.167546510696411133e-01,2.151409834623336792e-01,-1.768571257591247559e+00,-1.282875239849090576e-01,1.849994421005249023e+00
1.971665263175964355e+00,-2.426114198428308555e-09,1.853687763214111328e+00,-1.896762847900390625e-02,-1.179774999618530273e-01,2.151835560798645020e-01,-1.768925309181213379e+00,-1.282373666763305664e-01,1.849994421005249023e+00
1.971665263175964355e+00,-1.298698926177621615e-09,1.852468729019165039e+00,-1.800465583801269531e-02,-1.191965341567993164e-01,1.843538731336593628e-01,-1.769281506538391113e+00,-1.281913071870803833e-01,1.867447257041931152e+00
1.971665263175964355e+00,-6.951935693777500092e-10,1.852117896080017090e+00,7.308721542358398438e-03,-1.195473670959472656e-01,1.843909919261932373e-01,-1.769633769989013672e+00,-1.281523257493972778e-01,1.867447257041931152e+00
1.971665263175964355e+00,-3.721371266696138491e-10,1.853119254112243652e+00,2.529406547546386719e-02,-1.185460090637207031e-01,-2.170777022838592529e-01,-1.769946694374084473e+00,-1.281221210956573486e-01,2.094333410263061523e+00
1.971665263175964355e+00,-1.992050135957157408e-10,1.864957332611083984e+00,3.359112739562988281e-01,-1.067079305648803711e-01,-1.082049608230590820e+00,-1.770096778869628906e+00,-1.281027644872665405e-01,2.583011150360107422e+00
2.010560035705566406e+00,2.891904115676879883e-01,1.914070129394531250e+00,1.180348634719848633e+00,-9.648990631103515625e-02,-9.762477874755859375e-01,-1.770015478134155273e+00,-1.281224340200424194e-01,2.583011150360107422e+00
2.097325325012207031e+00,7.999209165573120117e-01,2.005626440048217773e+00,1.700039386749267578e+00,-9.169888496398925781e-02,-8.807503581047058105e-01,-1.769686341285705566e+00,-1.282718032598495483e-01,2.652822256088256836e+00
2.214009523391723633e+00,1.295768022537231445e+00,2.123673200607299805e+00,2.031065464019775391e+00,-9.033632278442382812e-02,-9.192099571228027344e-01,-1.769097447395324707e+00,-1.287001818418502808e-01,2.827350139617919922e+00
2.354629039764404297e+00,1.739158868789672852e+00,2.261669874191284180e+00,2.334757328033447266e+00,-9.295916557312011719e-02,-6.124596595764160156e-01,-1.768238425254821777e+00,-1.296116411685943604e-01,2.827350139617919922e+00
2.337546226892800000e+13,2.635868072509765625e+00,2.082883119583129883e+00,2.560289859771728516e+00,2.417269229888916016e+00,-7.557821273803710938e-02,-5.278836488723754883e-01,-1.766193628311157227e+00,-1.329843699932098389e-01
2.758536100387573242e+00,2.027028560638427734e+00,2.711016893386840820e+00,2.371318340301513672e+00,-4.751920700073242188e-02,-3.143502175807952881e-01,-1.765524268150329590e+00,-1.345279365777969360e-01,3.089141607284545898e+00
2.860260963439941406e+00,1.841413259506225586e+00,2.852715492248535156e+00,2.140551328659057617e+00,-7.545471191406250000e-03,-2.179996073246002197e-01,-1.765416979789733887e+00,-1.348270326852798462e-01,3.124047279357910156e+00
2.926082849502563477e+00,1.475107431411743164e+00,2.977548599243164062e+00,4.851915235347608371e+19,2.925667346069198366e+22,1.238655565824000000e+13,-1.272210749326071476e-21,-8.690496000283180002e-19,-2.674475799674880000e+14
2.961985826492309570e+00,5.759198665618896484e-01,3.168424844741821289e+00,1.186108112335205078e+00,2.064390182495117188e-01,1.186083888304314757e-14,5.810089815222373150e+25,6.039470369815686328e+31,3.632602882976289770e+24
2.961985826492309570e+00,1.753650605678558350e-01,3.286975860595703125e+00,8.013503551483154297e-01,3.249900341033935547e-01,-7.021123170852661133e-01,-1.775788187980651855e+00,-9.209946542978286743e-02,3.368386268615722656e+00
2.964977502822875977e+00,1.161166280508041382e-01,3.332759857177734375e+00,6.621561050415039062e-01,3.677823543548583984e-01,-1.077583432197570801e+00,-1.779062628746032715e+00,-8.049053698778152466e-02,3.577819585800170898e+00
3.012848138809204102e+00,4.180850088596343994e-01,3.378354549407958984e+00,7.818231582641601562e-01,3.655064105987548828e-01,-1.250913858413696289e+00,-1.782467842102050781e+00,-7.157927751541137695e-02,3.734894514083862305e+00
3.123548507690429688e+00,1.046880364418029785e+00,3.435147047042846680e+00,1.011810541152954102e+00,3.115985393524169922e-01,-1.014769673347473145e+00,-1.785653710365295410e+00,-6.576670706272125244e-02,3.734894514083862305e+00
3.276135683059692383e+00,1.694911241531372070e+00,3.501597404479980469e+00,1.096041917800903320e+00,2.254617214202880859e-01,-7.700451016426086426e-01,-1.788174390792846680e+00,-6.220467388629913330e-02,3.769800186157226562e+00
3.446674346923828125e+00,2.175275087356567383e+00,3.571113824844360352e+00,1.112707614898681641e+00,1.187617617448333746e-20,-1.539759276032000000e+12,5.058463820343736539e-15,-6.834620649701376000e+15,1.762632138752000000e+13
3.751848459243774414e+00,2.323788404464721680e+00,3.714895963668823242e+00,1.115901708602905273e+00,-3.695249557495117188e-02,-8.128817379474639893e-02,-1.789609432220458984e+00,-6.048524752259254456e-02,3.874516725540161133e+00
3.856565237045288086e+00,2.022514343261718750e+00,3.780702114105224609e+00,9.831266403198242188e-01,2.704337657401992436e+32,-3.734654946407900411e-11,-2.874431634088336354e-32,-5.568668513326301236e+25,1.313252031250000000e+05
3.928370952606201172e+00,9.170222282409667969e-01,3.880635976791381836e+00,6.068062782287597656e-01,-4.773497581481933594e-02,9.438686817884445190e-02,-1.787808537483215332e+00,-6.800142675638198853e-02,3.909422159194946289e+00
3.928370952606201172e+00,4.908820092678070068e-01,3.913824796676635742e+00,4.580287933349609375e-01,-1.454615592956542969e-02,-2.634928375482559204e-02,-1.787740349769592285e+00,-6.862475723028182983e-02,3.961780548095703125e+00
3.928370952606201172e+00,2.627691328525543213e-01,3.939994812011718750e+00,7.203222054145454851e+25,2.338221914639683394e-33,nan,-1.507001694374515943e-35,1.075792512000000000e+09,-1.215598572018634051e-17
3.931362867355346680e+00,9.754095971584320068e-02,3.988480329513549805e+00,5.718898773193359375e-01,5.711746215820312500e-02,-1.108734488487243652e+00,-1.787921309471130371e+00,-6.531011313199996948e-02,4.555175304412841797e+00
3.961282014846801758e+00,2.746685147285461426e-01,4.043366432189941406e+00,1.143899440765380859e+00,8.208441734313964844e-02,-1.043895840644836426e+00,-1.788146853446960449e+00,-6.343033164739608765e-02,4.555175304412841797e+00
4.048047065734863281e+00,7.921456098556518555e-01,4.126056194305419922e+00,1.467394828796386719e+00,7.800912857055664062e-02,-1.137446641921997070e+00,-1.788509011268615723e+00,-6.207945197820663452e-02,4.712250232696533203e+00
4.182682991027832031e+00,1.425080657005310059e+00,4.229083061218261719e+00,1.789506912231445312e+00,4.640007019042968750e-02,-7.962380647659301758e-01,-1.788826346397399902e+00,-6.142375990748405457e-02,4.677344322204589844e+00
4.350229740142822266e+00,2.008589267730712891e+00,4.343080520629882812e+00,1.830401420593261719e+00,-7.149219512939453125e-03,-4.617760777473449707e-01,-1.788763999938964844e+00,-6.152547150850296021e-02,4.677344322204589844e+00
4.511792182922363281e+00,2.276446819305419922e+00,4.454244136810302734e+00,1.708232402801513672e+00,-5.754804611206054688e-02,-2.185126841068267822e-01,-1.788193345069885254e+00,-6.253737956285476685e-02,4.712250232696533203e+00
4.646428108215332031e+00,2.219627141952514648e+00,4.555615425109863281e+00,1.523006439208984375e+00,-9.081268310546875000e-02,2.110698074102401733e-02,-1.787263989448547363e+00,-6.464862078428268433e-02,4.712250232696533203e+00
4.742168903350830078e+00,1.900018453598022461e+00,4.642765045166015625e+00,1.260982990264892578e+00,-9.940385818481445312e-02,1.763061285018920898e-01,-1.786304950714111328e+00,-6.760335713624954224e-02,4.712250232696533203e+00
4.787047386169433594e+00,1.350760459899902344e+00,4.712260246276855469e+00,9.645729064941406250e-01,-7.478713989257812500e-02,-8.318794804720926234e+37,-8.717317541595548391e-06,1.500559712281660700e+26,-6.588757873103697156e+26
4.778071880340576172e+00,3.409937918186187744e-01,4.795949935913085938e+00,3.950915336608886719e-01,1.787805557250976562e-02,1.417194306850433350e-01,-1.785647034645080566e+00,-7.024762779474258423e-02,4.712250232696533203e+00
4.778071880340576172e+00,1.825339794158935547e-01,4.813007354736328125e+00,-1.460005930382567659e+23,7.750759080010729214e-22,1.910289053745389994e-16,5.009857416152954102e-01,-1.498694679469281255e-08,-5.726585459952006992e-35
4.778071880340576172e+00,5.230440199375152588e-02,4.811263084411621094e+00,-1.523122787475585938e-01,3.319120407104492188e-02,1.210852116346359253e-01,-1.785734057426452637e+00,-6.689031422138214111e-02,4.712250232696533203e+00
4.778071880340576172e+00,2.799854800105094910e-02,4.798741340637207031e+00,-2.361278533935546875e-01,2.066946029663085938e-02,1.194127872586250305e-01,-1.785693049430847168e+00,-6.648761034011840820e-02,4.712250232696533203e+00
4.778071880340576172e+00,1.498762331902980804e-02,4.782341003417968750e+00,-2.776160240173339844e-01,4.269123077392578125e-03,2.743605971336364746e-01,-1.785680651664733887e+00,-6.643095612525939941e-02,4.624986171722412109e+00
4.778071880340576172e+00,8.022874593734741211e-03,4.760649204254150391e+00,-3.998742103576660156e-01,-1.742267608642578125e-02,2.738951444625854492e-01,-1.785744428634643555e+00,-6.656417250633239746e-02,4.624986171722412109e+00
4.778071880340576172e+00,4.294645041227340698e-03,4.733450889587402344e+00,-4.558682441711425781e-01,-4.462099075317382812e-02,6.476526260375976562e-01,-1.785943150520324707e+00,-6.669390946626663208e-02,4.415552616119384766e+00
4.778071880340576172e+00,2.298923674970865250e-03,4.695320129394531250e+00,-7.351775169372558594e-01,-8.275175094604492188e-02,1.208645939826965332e+00,-1.786419987678527832e+00,-6.662816554307937622e-02,4.101402759552001953e+00
4.751144886016845703e+00,-1.989769786596298218e-01,4.630358219146728516e+00,-1.292860984802246094e+00,-1.207866668701171875e-01,1.147454857826232910e+00,-1.787340044975280762e+00,-6.618703901767730713e-02,4.101402759552001953e+00
4.655403614044189453e+00,-8.183678984642028809e-01,4.538790702819824219e+00,-1.593139648437500000e+00,-1.166129112243652344e-01,1.247962832450866699e+00,-1.788480281829833984e+00,-6.542550027370452881e-02,3.926875114440917969e+00
4.505808353424072266e+00,-1.550343036651611328e+00,4.427737236022949219e+00,-1.910499572753906250e+00,-7.807111740112304688e-02,1.058834910392761230e+00,-1.789415001869201660e+00,-6.459826976060867310e-02,3.857063770294189453e+00
4.302359104156494141e+00,-2.342584609985351562e+00,4.301732540130615234e+00,-2.075736999511718750e+00,-6.265640258789062500e-04,6.454912424087524414e-01,-1.789423584938049316e+00,-6.458775699138641357e-02,3.857063770294189453e+00
4.095917701721191406e+00,-2.788918733596801758e+00,4.172520637512207031e+00,-2.023787975311279297e+00,7.660293579101562500e-02,1.848198175430297852e-01,-1.788312673568725586e+00,-6.652330607175827026e-02,3.891969442367553711e+00
